# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 21 16:43:42 2022
# diag: nrgsummary, run(s): 1-dat, time window: 0-1760.9161(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p02/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.0850E+03  1.5890E-01  3.4446E+00  3.4961E-02
  1.0859E+03  1.5775E-01  3.4414E+00  3.5192E-02
  1.0868E+03  1.5855E-01  3.4396E+00  3.5121E-02
  1.0877E+03  1.5993E-01  3.4288E+00  3.5875E-02
  1.0886E+03  1.6086E-01  3.4027E+00  3.4439E-02
  1.0895E+03  1.6064E-01  3.3692E+00  3.1205E-02
  1.0904E+03  1.5934E-01  3.3366E+00  2.6545E-02
  1.0913E+03  1.5745E-01  3.3028E+00  2.3325E-02
  1.0922E+03  1.5457E-01  3.2743E+00  2.0386E-02
  1.0930E+03  1.5416E-01  3.2593E+00  1.9656E-02
  1.0939E+03  1.5234E-01  3.2534E+00  1.7328E-02
  1.0948E+03  1.5211E-01  3.2489E+00  1.7524E-02
  1.0957E+03  1.5277E-01  3.2381E+00  1.8602E-02
  1.0966E+03  1.5134E-01  3.2252E+00  1.9758E-02
  1.0975E+03  1.5152E-01  3.2129E+00  2.3651E-02
  1.0984E+03  1.5473E-01  3.2047E+00  2.8219E-02
  1.0993E+03  1.5654E-01  3.2003E+00  3.1374E-02
  1.1002E+03  1.5879E-01  3.1965E+00  3.3237E-02
  1.1011E+03  1.5858E-01  3.1885E+00  3.4390E-02
  1.1019E+03  1.5684E-01  3.1766E+00  3.4594E-02
  1.1028E+03  1.5653E-01  3.1661E+00  3.6040E-02
  1.1037E+03  1.5510E-01  3.1578E+00  3.6348E-02
  1.1046E+03  1.5557E-01  3.1506E+00  3.6537E-02
  1.1055E+03  1.5584E-01  3.1483E+00  3.8554E-02
  1.1064E+03  1.5536E-01  3.1534E+00  3.7645E-02
  1.1073E+03  1.5471E-01  3.1614E+00  3.7344E-02
  1.1082E+03  1.5442E-01  3.1654E+00  3.9854E-02
  1.1091E+03  1.5374E-01  3.1609E+00  4.5759E-02
  1.1100E+03  1.5114E-01  3.1543E+00  5.0914E-02
  1.1108E+03  1.5015E-01  3.1501E+00  5.2314E-02
  1.1117E+03  1.4917E-01  3.1502E+00  5.4264E-02
  1.1126E+03  1.4813E-01  3.1545E+00  5.7694E-02
  1.1135E+03  1.4712E-01  3.1598E+00  6.3300E-02
  1.1144E+03  1.4726E-01  3.1615E+00  6.7598E-02
  1.1153E+03  1.4937E-01  3.1585E+00  6.9515E-02
  1.1162E+03  1.4946E-01  3.1557E+00  7.0781E-02
  1.1171E+03  1.5244E-01  3.1566E+00  7.0461E-02
  1.1180E+03  1.5492E-01  3.1571E+00  7.1766E-02
  1.1189E+03  1.5427E-01  3.1509E+00  7.5807E-02
  1.1198E+03  1.5380E-01  3.1465E+00  7.8519E-02
  1.1206E+03  1.5342E-01  3.1425E+00  7.7280E-02
  1.1215E+03  1.5374E-01  3.1372E+00  7.3885E-02
  1.1224E+03  1.5307E-01  3.1325E+00  7.0971E-02
  1.1233E+03  1.5281E-01  3.1245E+00  6.7381E-02
  1.1242E+03  1.5192E-01  3.1104E+00  6.2266E-02
  1.1251E+03  1.5206E-01  3.0952E+00  5.8194E-02
  1.1260E+03  1.5203E-01  3.0883E+00  5.5757E-02
  1.1269E+03  1.4917E-01  3.0810E+00  5.3294E-02
  1.1278E+03  1.4919E-01  3.0738E+00  5.2584E-02
  1.1287E+03  1.4938E-01  3.0654E+00  5.0941E-02
  1.1295E+03  1.4919E-01  3.0543E+00  4.8964E-02
  1.1304E+03  1.4898E-01  3.0458E+00  4.9331E-02
  1.1313E+03  1.4675E-01  3.0442E+00  4.8489E-02
  1.1322E+03  1.4476E-01  3.0425E+00  4.7525E-02
  1.1331E+03  1.4357E-01  3.0430E+00  4.4369E-02
  1.1340E+03  1.4382E-01  3.0395E+00  4.0907E-02
  1.1349E+03  1.4465E-01  3.0298E+00  3.8974E-02
  1.1358E+03  1.4558E-01  3.0140E+00  3.8163E-02
  1.1367E+03  1.4539E-01  2.9917E+00  3.6611E-02
  1.1376E+03  1.4472E-01  2.9706E+00  3.6382E-02
  1.1384E+03  1.4432E-01  2.9522E+00  3.4162E-02
  1.1393E+03  1.4377E-01  2.9361E+00  3.0792E-02
  1.1402E+03  1.4416E-01  2.9216E+00  2.4586E-02
  1.1411E+03  1.4337E-01  2.9058E+00  1.9757E-02
  1.1420E+03  1.4200E-01  2.8925E+00  1.7245E-02
  1.1429E+03  1.4250E-01  2.8836E+00  1.7776E-02
  1.1438E+03  1.4152E-01  2.8766E+00  1.7498E-02
  1.1447E+03  1.4046E-01  2.8764E+00  1.8868E-02
  1.1456E+03  1.4058E-01  2.8744E+00  1.9895E-02
  1.1465E+03  1.4058E-01  2.8666E+00  1.9383E-02
  1.1474E+03  1.3898E-01  2.8625E+00  2.0666E-02
  1.1482E+03  1.3738E-01  2.8578E+00  2.1170E-02
  1.1491E+03  1.3626E-01  2.8487E+00  1.9845E-02
  1.1500E+03  1.3592E-01  2.8354E+00  1.8087E-02
  1.1509E+03  1.3579E-01  2.8181E+00  1.8495E-02
  1.1518E+03  1.3581E-01  2.8024E+00  2.1780E-02
  1.1527E+03  1.3685E-01  2.7978E+00  2.4567E-02
  1.1536E+03  1.3724E-01  2.7994E+00  2.7322E-02
  1.1545E+03  1.3818E-01  2.8072E+00  2.7716E-02
  1.1554E+03  1.3911E-01  2.8120E+00  2.7018E-02
  1.1563E+03  1.3939E-01  2.8106E+00  2.9150E-02
  1.1571E+03  1.3888E-01  2.8079E+00  3.1886E-02
  1.1580E+03  1.3814E-01  2.8005E+00  3.2058E-02
  1.1589E+03  1.3614E-01  2.7934E+00  3.0743E-02
  1.1598E+03  1.3465E-01  2.7869E+00  2.5917E-02
  1.1607E+03  1.3463E-01  2.7818E+00  2.1698E-02
  1.1616E+03  1.3502E-01  2.7756E+00  1.7248E-02
  1.1625E+03  1.3484E-01  2.7670E+00  1.3143E-02
  1.1634E+03  1.3358E-01  2.7607E+00  1.1989E-02
  1.1643E+03  1.3207E-01  2.7606E+00  1.3851E-02
  1.1652E+03  1.3048E-01  2.7598E+00  1.4538E-02
  1.1660E+03  1.2828E-01  2.7570E+00  1.2526E-02
  1.1669E+03  1.2805E-01  2.7505E+00  1.3461E-02
  1.1678E+03  1.2757E-01  2.7406E+00  1.5688E-02
  1.1687E+03  1.2783E-01  2.7250E+00  1.7258E-02
  1.1696E+03  1.2850E-01  2.7145E+00  2.0800E-02
  1.1705E+03  1.2891E-01  2.7004E+00  2.4041E-02
  1.1714E+03  1.2887E-01  2.6875E+00  2.6763E-02
  1.1723E+03  1.3018E-01  2.6836E+00  2.8169E-02
  1.1732E+03  1.3113E-01  2.6856E+00  2.6328E-02
  1.1741E+03  1.3041E-01  2.6916E+00  2.3910E-02
  1.1750E+03  1.3141E-01  2.6977E+00  2.0594E-02
  1.1758E+03  1.3142E-01  2.6996E+00  1.8313E-02
  1.1767E+03  1.3125E-01  2.6960E+00  1.5998E-02
  1.1776E+03  1.3100E-01  2.6926E+00  1.5587E-02
  1.1785E+03  1.2983E-01  2.6940E+00  1.5348E-02
  1.1794E+03  1.2888E-01  2.7019E+00  1.3791E-02
  1.1803E+03  1.2966E-01  2.7089E+00  1.2234E-02
  1.1812E+03  1.3088E-01  2.7179E+00  1.1662E-02
  1.1821E+03  1.3204E-01  2.7244E+00  1.0799E-02
  1.1830E+03  1.3229E-01  2.7255E+00  9.1104E-03
  1.1839E+03  1.3212E-01  2.7295E+00  8.0485E-03
  1.1847E+03  1.3242E-01  2.7419E+00  6.5703E-03
  1.1856E+03  1.3198E-01  2.7617E+00  4.4528E-03
  1.1865E+03  1.3270E-01  2.7838E+00  3.2683E-03
  1.1874E+03  1.3483E-01  2.8030E+00  5.9519E-03
  1.1883E+03  1.3620E-01  2.8189E+00  9.7625E-03
  1.1892E+03  1.3640E-01  2.8273E+00  1.0356E-02
  1.1901E+03  1.3563E-01  2.8337E+00  1.0740E-02
  1.1910E+03  1.3684E-01  2.8435E+00  1.0254E-02
  1.1919E+03  1.3728E-01  2.8545E+00  9.3213E-03
  1.1927E+03  1.3775E-01  2.8665E+00  9.9633E-03
  1.1936E+03  1.3811E-01  2.8790E+00  1.1235E-02
  1.1945E+03  1.3767E-01  2.8906E+00  1.1698E-02
  1.1954E+03  1.3763E-01  2.8978E+00  1.2115E-02
  1.1963E+03  1.3798E-01  2.9023E+00  1.3996E-02
  1.1972E+03  1.3875E-01  2.9032E+00  1.3774E-02
  1.1981E+03  1.3872E-01  2.9042E+00  1.2390E-02
  1.1990E+03  1.3791E-01  2.9041E+00  9.1696E-03
  1.1999E+03  1.3772E-01  2.9005E+00  8.2846E-03
  1.2009E+03  1.3899E-01  2.8903E+00  1.0110E-02
  1.2018E+03  1.4208E-01  2.8719E+00  1.2629E-02
  1.2027E+03  1.4344E-01  2.8549E+00  1.4381E-02
  1.2036E+03  1.4461E-01  2.8509E+00  1.5601E-02
  1.2045E+03  1.4511E-01  2.8633E+00  1.6040E-02
  1.2054E+03  1.4484E-01  2.8807E+00  1.6679E-02
  1.2064E+03  1.4688E-01  2.9040E+00  1.7757E-02
  1.2073E+03  1.4873E-01  2.9310E+00  1.9518E-02
  1.2082E+03  1.4985E-01  2.9578E+00  2.3012E-02
  1.2091E+03  1.4895E-01  2.9848E+00  2.4414E-02
  1.2100E+03  1.4847E-01  3.0068E+00  2.3463E-02
  1.2109E+03  1.4744E-01  3.0198E+00  2.0636E-02
  1.2119E+03  1.4580E-01  3.0224E+00  1.6120E-02
  1.2128E+03  1.4313E-01  3.0205E+00  1.1941E-02
  1.2137E+03  1.4118E-01  3.0185E+00  8.9468E-03
  1.2146E+03  1.3975E-01  3.0151E+00  5.5220E-03
  1.2155E+03  1.3924E-01  3.0201E+00  4.0397E-03
  1.2165E+03  1.4187E-01  3.0266E+00  4.0520E-03
  1.2174E+03  1.4423E-01  3.0345E+00  5.3675E-03
  1.2183E+03  1.4620E-01  3.0398E+00  6.7870E-03
  1.2192E+03  1.4652E-01  3.0465E+00  9.9654E-03
  1.2201E+03  1.4688E-01  3.0541E+00  1.2564E-02
  1.2210E+03  1.4818E-01  3.0640E+00  1.4013E-02
  1.2220E+03  1.4895E-01  3.0775E+00  1.2624E-02
  1.2229E+03  1.4985E-01  3.0986E+00  1.0492E-02
  1.2238E+03  1.5118E-01  3.1231E+00  1.1907E-02
  1.2247E+03  1.5228E-01  3.1467E+00  1.2399E-02
  1.2256E+03  1.5093E-01  3.1619E+00  1.0760E-02
  1.2266E+03  1.5160E-01  3.1681E+00  8.9496E-03
  1.2275E+03  1.5358E-01  3.1719E+00  8.5174E-03
  1.2284E+03  1.5464E-01  3.1775E+00  1.0532E-02
  1.2293E+03  1.5523E-01  3.1779E+00  1.0826E-02
  1.2302E+03  1.5533E-01  3.1721E+00  9.0662E-03
  1.2311E+03  1.5469E-01  3.1683E+00  8.3980E-03
  1.2321E+03  1.5140E-01  3.1670E+00  7.0696E-03
  1.2330E+03  1.4951E-01  3.1703E+00  4.8513E-03
  1.2339E+03  1.4887E-01  3.1708E+00  3.3516E-03
  1.2348E+03  1.4904E-01  3.1654E+00  2.8005E-03
  1.2357E+03  1.4957E-01  3.1546E+00  6.1204E-03
  1.2366E+03  1.4957E-01  3.1419E+00  1.2008E-02
  1.2376E+03  1.5088E-01  3.1295E+00  1.6793E-02
  1.2385E+03  1.4939E-01  3.1228E+00  1.7872E-02
  1.2394E+03  1.4833E-01  3.1203E+00  1.8225E-02
  1.2403E+03  1.4821E-01  3.1245E+00  1.7694E-02
  1.2412E+03  1.4803E-01  3.1229E+00  1.5905E-02
  1.2422E+03  1.4763E-01  3.1130E+00  1.3132E-02
  1.2430E+03  1.4755E-01  3.0990E+00  1.1669E-02
  1.2439E+03  1.4803E-01  3.0808E+00  1.0865E-02
  1.2448E+03  1.4787E-01  3.0651E+00  1.1280E-02
  1.2457E+03  1.4795E-01  3.0560E+00  1.3646E-02
  1.2466E+03  1.4692E-01  3.0508E+00  1.7100E-02
  1.2474E+03  1.4460E-01  3.0438E+00  2.1944E-02
  1.2483E+03  1.4325E-01  3.0385E+00  2.3471E-02
  1.2492E+03  1.4299E-01  3.0364E+00  2.1790E-02
  1.2501E+03  1.4217E-01  3.0389E+00  2.0120E-02
  1.2510E+03  1.4149E-01  3.0437E+00  1.9619E-02
  1.2519E+03  1.4018E-01  3.0510E+00  2.0924E-02
  1.2527E+03  1.3966E-01  3.0575E+00  2.0749E-02
  1.2536E+03  1.3992E-01  3.0610E+00  1.9463E-02
  1.2545E+03  1.4067E-01  3.0579E+00  1.7043E-02
  1.2554E+03  1.4210E-01  3.0501E+00  1.4928E-02
  1.2563E+03  1.4315E-01  3.0365E+00  1.2642E-02
  1.2572E+03  1.4549E-01  3.0190E+00  1.2753E-02
  1.2581E+03  1.4735E-01  3.0016E+00  1.3415E-02
  1.2590E+03  1.4520E-01  2.9901E+00  1.2764E-02
  1.2599E+03  1.4393E-01  2.9860E+00  1.0710E-02
  1.2608E+03  1.4260E-01  2.9933E+00  9.6036E-03
  1.2617E+03  1.4297E-01  3.0047E+00  9.7238E-03
  1.2626E+03  1.4298E-01  3.0143E+00  1.2501E-02
  1.2635E+03  1.4504E-01  3.0201E+00  1.8125E-02
  1.2644E+03  1.4571E-01  3.0261E+00  2.5293E-02
  1.2653E+03  1.4624E-01  3.0323E+00  3.2620E-02
  1.2662E+03  1.4567E-01  3.0344E+00  3.5211E-02
  1.2671E+03  1.4580E-01  3.0347E+00  3.5018E-02
  1.2680E+03  1.4610E-01  3.0339E+00  3.3497E-02
  1.2689E+03  1.4658E-01  3.0382E+00  3.1635E-02
  1.2698E+03  1.4691E-01  3.0424E+00  2.9842E-02
  1.2707E+03  1.4670E-01  3.0392E+00  2.8510E-02
  1.2716E+03  1.4838E-01  3.0281E+00  2.6603E-02
  1.2725E+03  1.4931E-01  3.0165E+00  2.4104E-02
  1.2734E+03  1.4844E-01  3.0016E+00  2.0450E-02
  1.2743E+03  1.4693E-01  2.9869E+00  1.6896E-02
  1.2751E+03  1.4481E-01  2.9785E+00  1.5956E-02
  1.2760E+03  1.4242E-01  2.9748E+00  1.5755E-02
  1.2769E+03  1.4262E-01  2.9787E+00  1.5506E-02
  1.2778E+03  1.4266E-01  2.9749E+00  1.7252E-02
  1.2787E+03  1.4300E-01  2.9676E+00  1.8158E-02
  1.2796E+03  1.4391E-01  2.9642E+00  1.7232E-02
  1.2805E+03  1.4481E-01  2.9648E+00  1.5480E-02
  1.2814E+03  1.4361E-01  2.9695E+00  1.5012E-02
  1.2823E+03  1.4551E-01  2.9753E+00  1.3334E-02
  1.2832E+03  1.4988E-01  2.9792E+00  9.1950E-03
  1.2841E+03  1.5081E-01  2.9753E+00  3.6988E-03
  1.2850E+03  1.5033E-01  2.9692E+00 -8.3728E-04
  1.2859E+03  1.4971E-01  2.9614E+00 -3.6962E-03
  1.2868E+03  1.4846E-01  2.9535E+00 -4.0692E-03
  1.2877E+03  1.4690E-01  2.9468E+00 -3.5644E-03
  1.2886E+03  1.4542E-01  2.9383E+00 -4.7602E-04
  1.2895E+03  1.4292E-01  2.9287E+00  2.8588E-03
  1.2904E+03  1.4092E-01  2.9236E+00  4.4157E-03
  1.2913E+03  1.4101E-01  2.9211E+00  4.8418E-03
  1.2922E+03  1.4061E-01  2.9191E+00  4.0628E-03
  1.2931E+03  1.4047E-01  2.9116E+00  2.1936E-03
  1.2940E+03  1.4124E-01  2.9060E+00  1.0824E-04
  1.2949E+03  1.4184E-01  2.9052E+00 -1.5017E-03
  1.2958E+03  1.4395E-01  2.9115E+00 -2.0708E-03
  1.2967E+03  1.4500E-01  2.9256E+00  6.2954E-04
  1.2976E+03  1.4481E-01  2.9445E+00  2.8069E-03
  1.2984E+03  1.4298E-01  2.9617E+00  4.0337E-03
  1.2993E+03  1.4416E-01  2.9747E+00  5.5354E-03
  1.3002E+03  1.4638E-01  2.9869E+00  6.2244E-03
  1.3011E+03  1.4871E-01  3.0001E+00  7.6493E-03
  1.3020E+03  1.4756E-01  3.0086E+00  9.2313E-03
  1.3029E+03  1.4618E-01  3.0129E+00  8.3348E-03
  1.3038E+03  1.4583E-01  3.0139E+00  6.9375E-03
  1.3047E+03  1.4638E-01  3.0209E+00  7.7302E-03
  1.3056E+03  1.4651E-01  3.0321E+00  7.7116E-03
  1.3065E+03  1.4736E-01  3.0454E+00  4.1423E-03
  1.3074E+03  1.4710E-01  3.0586E+00 -8.0546E-04
  1.3083E+03  1.4676E-01  3.0705E+00 -5.3828E-03
  1.3092E+03  1.4920E-01  3.0748E+00 -7.9314E-03
  1.3101E+03  1.4970E-01  3.0715E+00 -8.4455E-03
  1.3110E+03  1.4859E-01  3.0657E+00 -6.6683E-03
  1.3119E+03  1.4799E-01  3.0547E+00 -4.0108E-03
  1.3128E+03  1.4726E-01  3.0385E+00 -3.9111E-03
  1.3137E+03  1.4593E-01  3.0255E+00 -3.5704E-03
  1.3146E+03  1.4599E-01  3.0176E+00 -1.0550E-03
  1.3155E+03  1.4891E-01  3.0162E+00  2.8487E-03
  1.3164E+03  1.5065E-01  3.0183E+00  8.2673E-03
  1.3173E+03  1.5081E-01  3.0259E+00  1.0485E-02
  1.3182E+03  1.4937E-01  3.0333E+00  1.1477E-02
  1.3191E+03  1.4837E-01  3.0403E+00  1.0495E-02
  1.3200E+03  1.4932E-01  3.0468E+00  7.6308E-03
  1.3209E+03  1.5032E-01  3.0486E+00  7.0902E-03
  1.3217E+03  1.5059E-01  3.0503E+00  5.9608E-03
  1.3226E+03  1.5055E-01  3.0497E+00  5.3265E-03
  1.3235E+03  1.5046E-01  3.0570E+00  4.0001E-03
  1.3244E+03  1.5048E-01  3.0657E+00 -6.3691E-05
  1.3253E+03  1.5070E-01  3.0681E+00  4.9793E-05
  1.3262E+03  1.5025E-01  3.0577E+00  2.6101E-03
  1.3271E+03  1.5201E-01  3.0397E+00  5.0681E-03
  1.3280E+03  1.5140E-01  3.0183E+00  4.7484E-03
  1.3289E+03  1.5017E-01  2.9948E+00  6.7842E-03
  1.3298E+03  1.4785E-01  2.9646E+00  1.0045E-02
  1.3307E+03  1.4664E-01  2.9381E+00  1.2217E-02
  1.3316E+03  1.4523E-01  2.9223E+00  1.5050E-02
  1.3325E+03  1.4566E-01  2.9116E+00  1.5578E-02
  1.3334E+03  1.4696E-01  2.9025E+00  1.3635E-02
  1.3343E+03  1.4671E-01  2.8925E+00  1.2128E-02
  1.3352E+03  1.4330E-01  2.8770E+00  1.2575E-02
  1.3361E+03  1.4063E-01  2.8644E+00  1.2937E-02
  1.3370E+03  1.4013E-01  2.8515E+00  1.2306E-02
  1.3379E+03  1.4101E-01  2.8412E+00  1.1097E-02
  1.3388E+03  1.4178E-01  2.8299E+00  9.9482E-03
  1.3397E+03  1.4149E-01  2.8224E+00  7.3407E-03
  1.3406E+03  1.4225E-01  2.8206E+00  4.1196E-03
  1.3415E+03  1.4293E-01  2.8159E+00  2.1705E-03
  1.3424E+03  1.4300E-01  2.8122E+00  7.8498E-04
  1.3433E+03  1.4262E-01  2.8118E+00 -2.1473E-04
  1.3442E+03  1.4447E-01  2.8198E+00 -8.6991E-04
  1.3450E+03  1.4497E-01  2.8282E+00 -3.6638E-03
  1.3459E+03  1.4436E-01  2.8334E+00 -6.8427E-03
  1.3468E+03  1.4431E-01  2.8328E+00 -8.5938E-03
  1.3477E+03  1.4391E-01  2.8335E+00 -1.0293E-02
  1.3486E+03  1.4315E-01  2.8357E+00 -1.1061E-02
  1.3495E+03  1.4418E-01  2.8417E+00 -1.0811E-02
  1.3504E+03  1.4486E-01  2.8484E+00 -9.3214E-03
  1.3513E+03  1.4462E-01  2.8612E+00 -9.0569E-03
  1.3522E+03  1.4404E-01  2.8792E+00 -9.3573E-03
  1.3531E+03  1.4376E-01  2.8998E+00 -9.5780E-03
  1.3540E+03  1.4387E-01  2.9211E+00 -9.7570E-03
  1.3549E+03  1.4420E-01  2.9436E+00 -1.0092E-02
  1.3558E+03  1.4564E-01  2.9666E+00 -7.8607E-03
  1.3567E+03  1.4813E-01  2.9871E+00 -5.9872E-03
  1.3576E+03  1.4954E-01  3.0014E+00 -4.6475E-03
  1.3585E+03  1.4977E-01  3.0131E+00 -2.1256E-03
  1.3594E+03  1.5132E-01  3.0214E+00 -3.2308E-04
  1.3603E+03  1.5164E-01  3.0269E+00  3.5000E-03
  1.3612E+03  1.5111E-01  3.0379E+00  5.8896E-03
  1.3621E+03  1.4999E-01  3.0541E+00  4.2932E-03
  1.3630E+03  1.4970E-01  3.0737E+00  5.8986E-04
  1.3639E+03  1.4928E-01  3.0922E+00 -2.3844E-03
  1.3648E+03  1.4850E-01  3.1059E+00 -4.6768E-03
  1.3657E+03  1.4836E-01  3.1091E+00 -6.2447E-03
  1.3666E+03  1.4992E-01  3.1056E+00 -5.2528E-03
  1.3675E+03  1.5048E-01  3.0999E+00 -3.2050E-03
  1.3683E+03  1.5016E-01  3.1005E+00 -2.0646E-03
  1.3692E+03  1.4860E-01  3.1027E+00  6.3543E-04
  1.3701E+03  1.4741E-01  3.1066E+00  4.0739E-03
  1.3710E+03  1.4794E-01  3.1149E+00  5.5941E-03
  1.3719E+03  1.4821E-01  3.1180E+00  6.2792E-03
  1.3728E+03  1.4950E-01  3.1161E+00  6.2045E-03
  1.3737E+03  1.5236E-01  3.1103E+00  5.9690E-03
  1.3746E+03  1.5292E-01  3.1018E+00  5.0967E-03
  1.3755E+03  1.5243E-01  3.1017E+00  4.0196E-03
  1.3764E+03  1.5099E-01  3.1085E+00  2.6353E-03
  1.3773E+03  1.4994E-01  3.1155E+00  1.9752E-03
  1.3782E+03  1.4865E-01  3.1233E+00  2.1773E-03
  1.3791E+03  1.4551E-01  3.1298E+00  3.7232E-03
  1.3800E+03  1.4401E-01  3.1342E+00  5.4750E-03
  1.3809E+03  1.4297E-01  3.1322E+00  9.4577E-03
  1.3818E+03  1.4200E-01  3.1244E+00  1.3214E-02
  1.3827E+03  1.4215E-01  3.1170E+00  1.3327E-02
  1.3836E+03  1.4404E-01  3.1145E+00  1.2699E-02
  1.3845E+03  1.4665E-01  3.1114E+00  1.2521E-02
  1.3854E+03  1.4765E-01  3.1018E+00  1.1384E-02
  1.3863E+03  1.4622E-01  3.0984E+00  1.0927E-02
  1.3872E+03  1.4562E-01  3.1030E+00  1.1671E-02
  1.3881E+03  1.4443E-01  3.1079E+00  1.2793E-02
  1.3890E+03  1.4587E-01  3.1054E+00  1.3101E-02
  1.3899E+03  1.4668E-01  3.0958E+00  1.1610E-02
  1.3908E+03  1.4709E-01  3.0878E+00  1.0851E-02
  1.3916E+03  1.4757E-01  3.0800E+00  9.7048E-03
  1.3925E+03  1.4827E-01  3.0740E+00  9.7077E-03
  1.3934E+03  1.4950E-01  3.0737E+00  1.3142E-02
  1.3943E+03  1.4840E-01  3.0748E+00  1.5162E-02
  1.3952E+03  1.4743E-01  3.0748E+00  1.7363E-02
  1.3961E+03  1.4803E-01  3.0769E+00  1.9185E-02
  1.3970E+03  1.4704E-01  3.0803E+00  1.6946E-02
  1.3979E+03  1.4634E-01  3.0866E+00  1.3963E-02
  1.3988E+03  1.4803E-01  3.0876E+00  1.3492E-02
  1.3997E+03  1.4881E-01  3.0844E+00  1.3735E-02
  1.4006E+03  1.4804E-01  3.0748E+00  1.4819E-02
  1.4015E+03  1.4702E-01  3.0648E+00  1.5389E-02
  1.4024E+03  1.4617E-01  3.0561E+00  1.3761E-02
  1.4033E+03  1.4641E-01  3.0538E+00  1.1260E-02
  1.4042E+03  1.4655E-01  3.0545E+00  1.0725E-02
  1.4051E+03  1.4643E-01  3.0623E+00  9.5892E-03
  1.4060E+03  1.4745E-01  3.0729E+00  6.9761E-03
  1.4069E+03  1.4788E-01  3.0740E+00  5.2376E-03
  1.4078E+03  1.4652E-01  3.0716E+00  3.9711E-03
  1.4087E+03  1.4567E-01  3.0710E+00  1.5180E-03
  1.4096E+03  1.4664E-01  3.0711E+00 -2.0973E-03
  1.4105E+03  1.4801E-01  3.0786E+00 -5.6543E-03
  1.4114E+03  1.4855E-01  3.0848E+00 -9.5726E-03
  1.4123E+03  1.4953E-01  3.0864E+00 -1.2658E-02
  1.4132E+03  1.4931E-01  3.0863E+00 -1.5058E-02
  1.4141E+03  1.4754E-01  3.0884E+00 -1.4960E-02
  1.4149E+03  1.4639E-01  3.0901E+00 -1.3148E-02
  1.4158E+03  1.4605E-01  3.0939E+00 -1.0395E-02
  1.4167E+03  1.4665E-01  3.1016E+00 -8.9678E-03
  1.4176E+03  1.4684E-01  3.1169E+00 -7.9168E-03
  1.4185E+03  1.4714E-01  3.1351E+00 -8.2374E-03
  1.4194E+03  1.4804E-01  3.1568E+00 -1.0628E-02
  1.4203E+03  1.4870E-01  3.1760E+00 -1.1984E-02
  1.4212E+03  1.5014E-01  3.1937E+00 -1.1074E-02
  1.4221E+03  1.5121E-01  3.2097E+00 -9.8074E-03
  1.4230E+03  1.5133E-01  3.2256E+00 -8.9576E-03
  1.4239E+03  1.5004E-01  3.2441E+00 -1.1104E-02
  1.4248E+03  1.4855E-01  3.2666E+00 -1.4943E-02
  1.4257E+03  1.4818E-01  3.2927E+00 -1.8858E-02
  1.4266E+03  1.4985E-01  3.3216E+00 -2.2498E-02
  1.4275E+03  1.5245E-01  3.3447E+00 -2.3930E-02
  1.4284E+03  1.5494E-01  3.3582E+00 -2.3499E-02
  1.4293E+03  1.5629E-01  3.3693E+00 -2.1357E-02
  1.4302E+03  1.5670E-01  3.3848E+00 -1.7638E-02
  1.4311E+03  1.5718E-01  3.4077E+00 -1.4093E-02
  1.4320E+03  1.5857E-01  3.4325E+00 -1.1379E-02
  1.4329E+03  1.5802E-01  3.4537E+00 -1.1056E-02
  1.4338E+03  1.5802E-01  3.4751E+00 -1.1346E-02
  1.4347E+03  1.5984E-01  3.4902E+00 -1.3399E-02
  1.4356E+03  1.6154E-01  3.4999E+00 -1.5290E-02
  1.4365E+03  1.6456E-01  3.5015E+00 -1.7917E-02
  1.4374E+03  1.6781E-01  3.5009E+00 -1.9069E-02
  1.4383E+03  1.7051E-01  3.5031E+00 -1.9275E-02
  1.4392E+03  1.6994E-01  3.5053E+00 -1.7558E-02
  1.4401E+03  1.6784E-01  3.5032E+00 -1.7247E-02
  1.4410E+03  1.6621E-01  3.4974E+00 -1.5658E-02
  1.4419E+03  1.6663E-01  3.4855E+00 -1.4709E-02
  1.4428E+03  1.6635E-01  3.4730E+00 -1.4447E-02
  1.4437E+03  1.6511E-01  3.4604E+00 -1.7166E-02
  1.4446E+03  1.6579E-01  3.4551E+00 -2.0478E-02
  1.4455E+03  1.6693E-01  3.4582E+00 -2.2342E-02
  1.4464E+03  1.6903E-01  3.4694E+00 -2.6473E-02
  1.4473E+03  1.6725E-01  3.4861E+00 -3.0185E-02
  1.4482E+03  1.6636E-01  3.5081E+00 -3.1505E-02
  1.4491E+03  1.6776E-01  3.5264E+00 -3.5221E-02
  1.4500E+03  1.6928E-01  3.5304E+00 -3.8807E-02
  1.4509E+03  1.7066E-01  3.5256E+00 -4.1015E-02
  1.4518E+03  1.6999E-01  3.5169E+00 -4.1130E-02
  1.4527E+03  1.7036E-01  3.5158E+00 -3.8150E-02
  1.4536E+03  1.6997E-01  3.5211E+00 -3.4644E-02
  1.4545E+03  1.6861E-01  3.5353E+00 -3.3317E-02
  1.4554E+03  1.6882E-01  3.5596E+00 -3.3175E-02
  1.4563E+03  1.6828E-01  3.5895E+00 -3.1131E-02
  1.4572E+03  1.6905E-01  3.6111E+00 -2.8096E-02
