# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 21 16:27:19 2022
# diag: nrgsummary, run(s): 1-dat, time window: 0-1468.5478(1 steps), species: i
# original data path: /marconi_scratch/userexternal/pmulholl/p42/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.2322E+03  1.1550E-01  2.5070E+00 -8.8547E-02
  1.2329E+03  1.1919E-01  2.5185E+00 -9.4918E-02
  1.2337E+03  1.2093E-01  2.5350E+00 -1.0357E-01
  1.2344E+03  1.2244E-01  2.5441E+00 -1.0688E-01
  1.2352E+03  1.2399E-01  2.5526E+00 -1.0931E-01
  1.2359E+03  1.2593E-01  2.5532E+00 -1.1071E-01
  1.2366E+03  1.2667E-01  2.5522E+00 -1.1031E-01
  1.2374E+03  1.2440E-01  2.5493E+00 -1.0764E-01
  1.2381E+03  1.1829E-01  2.5437E+00 -9.9670E-02
  1.2389E+03  1.1412E-01  2.5460E+00 -9.1287E-02
  1.2396E+03  1.0819E-01  2.5542E+00 -8.5490E-02
  1.2403E+03  1.0025E-01  2.5655E+00 -7.9675E-02
  1.2411E+03  9.4340E-02  2.5765E+00 -7.4167E-02
  1.2418E+03  8.8925E-02  2.5945E+00 -7.0331E-02
  1.2426E+03  8.3268E-02  2.6066E+00 -6.8149E-02
  1.2433E+03  8.7117E-02  2.6186E+00 -7.0281E-02
  1.2440E+03  9.0290E-02  2.6189E+00 -7.2542E-02
  1.2448E+03  9.6073E-02  2.6086E+00 -7.2161E-02
  1.2455E+03  1.0032E-01  2.5974E+00 -7.1352E-02
  1.2463E+03  1.0650E-01  2.5882E+00 -7.2893E-02
  1.2470E+03  1.0794E-01  2.5835E+00 -7.4087E-02
  1.2478E+03  1.1227E-01  2.5800E+00 -7.2760E-02
  1.2485E+03  1.1527E-01  2.5832E+00 -7.0872E-02
  1.2492E+03  1.1783E-01  2.5890E+00 -6.5444E-02
  1.2500E+03  1.1990E-01  2.5861E+00 -6.5852E-02
  1.2507E+03  1.2116E-01  2.5868E+00 -6.4737E-02
  1.2515E+03  1.2527E-01  2.5770E+00 -6.3349E-02
  1.2522E+03  1.2671E-01  2.5733E+00 -6.1594E-02
  1.2529E+03  1.2736E-01  2.5733E+00 -6.4621E-02
  1.2537E+03  1.2564E-01  2.5770E+00 -6.8044E-02
  1.2544E+03  1.1889E-01  2.5836E+00 -7.3178E-02
  1.2552E+03  1.1176E-01  2.5973E+00 -7.3604E-02
  1.2559E+03  1.0862E-01  2.6104E+00 -7.4156E-02
  1.2566E+03  1.0580E-01  2.6180E+00 -7.1981E-02
  1.2574E+03  1.0486E-01  2.6216E+00 -6.9062E-02
  1.2581E+03  1.0477E-01  2.6218E+00 -7.0503E-02
  1.2589E+03  1.0561E-01  2.6157E+00 -7.1105E-02
  1.2596E+03  1.0197E-01  2.6074E+00 -7.2617E-02
  1.2602E+03  1.0074E-01  2.6017E+00 -7.5527E-02
  1.2609E+03  9.9501E-02  2.5985E+00 -7.7599E-02
  1.2617E+03  1.0386E-01  2.6044E+00 -7.8214E-02
  1.2624E+03  1.0813E-01  2.6102E+00 -8.0286E-02
  1.2632E+03  1.1001E-01  2.6123E+00 -8.1015E-02
  1.2639E+03  1.1269E-01  2.6172E+00 -8.1785E-02
  1.2646E+03  1.1484E-01  2.6308E+00 -8.0206E-02
  1.2654E+03  1.1383E-01  2.6343E+00 -7.5882E-02
  1.2661E+03  1.1423E-01  2.6301E+00 -7.0451E-02
  1.2669E+03  1.1172E-01  2.6172E+00 -6.7012E-02
  1.2676E+03  1.1086E-01  2.6060E+00 -6.2972E-02
  1.2683E+03  1.1028E-01  2.5948E+00 -5.8243E-02
  1.2691E+03  1.1400E-01  2.5800E+00 -5.3665E-02
  1.2698E+03  1.1723E-01  2.5686E+00 -5.1947E-02
  1.2706E+03  1.1876E-01  2.5607E+00 -5.2756E-02
  1.2713E+03  1.1998E-01  2.5499E+00 -5.3211E-02
  1.2721E+03  1.2050E-01  2.5433E+00 -5.1957E-02
  1.2728E+03  1.1904E-01  2.5368E+00 -5.0228E-02
  1.2735E+03  1.1424E-01  2.5304E+00 -4.9071E-02
  1.2743E+03  1.1227E-01  2.5264E+00 -4.4163E-02
  1.2750E+03  1.1412E-01  2.5226E+00 -3.7401E-02
  1.2758E+03  1.1733E-01  2.5089E+00 -2.6626E-02
  1.2765E+03  1.2235E-01  2.4969E+00 -2.0525E-02
  1.2772E+03  1.2310E-01  2.4871E+00 -1.8681E-02
  1.2780E+03  1.2209E-01  2.4831E+00 -2.1874E-02
  1.2787E+03  1.1986E-01  2.4820E+00 -2.7236E-02
  1.2795E+03  1.2024E-01  2.4871E+00 -3.1995E-02
  1.2802E+03  1.2021E-01  2.4995E+00 -3.3878E-02
  1.2809E+03  1.1657E-01  2.5200E+00 -3.2934E-02
  1.2817E+03  1.1303E-01  2.5392E+00 -3.0081E-02
  1.2824E+03  1.1276E-01  2.5495E+00 -3.0839E-02
  1.2832E+03  1.1309E-01  2.5609E+00 -2.9704E-02
  1.2839E+03  1.1341E-01  2.5634E+00 -2.8928E-02
  1.2847E+03  1.1334E-01  2.5679E+00 -2.8399E-02
  1.2854E+03  1.1464E-01  2.5709E+00 -2.6249E-02
  1.2861E+03  1.1407E-01  2.5657E+00 -2.2493E-02
  1.2869E+03  1.1326E-01  2.5627E+00 -2.1936E-02
  1.2876E+03  1.1218E-01  2.5537E+00 -2.5173E-02
  1.2884E+03  1.1039E-01  2.5487E+00 -3.2619E-02
  1.2891E+03  1.0931E-01  2.5405E+00 -4.0266E-02
  1.2898E+03  1.1013E-01  2.5301E+00 -4.4815E-02
  1.2906E+03  1.1227E-01  2.5231E+00 -4.5444E-02
  1.2913E+03  1.1205E-01  2.5091E+00 -4.4264E-02
  1.2921E+03  1.1283E-01  2.5008E+00 -4.2774E-02
  1.2928E+03  1.1409E-01  2.4984E+00 -4.3025E-02
  1.2935E+03  1.1323E-01  2.4916E+00 -4.6242E-02
  1.2943E+03  1.1341E-01  2.4881E+00 -4.7039E-02
  1.2950E+03  1.1659E-01  2.4864E+00 -4.9514E-02
  1.2958E+03  1.1918E-01  2.4807E+00 -5.0507E-02
  1.2965E+03  1.2070E-01  2.4737E+00 -4.9438E-02
  1.2973E+03  1.2216E-01  2.4689E+00 -4.9991E-02
  1.2980E+03  1.2099E-01  2.4655E+00 -4.7578E-02
  1.2987E+03  1.2172E-01  2.4673E+00 -4.6180E-02
  1.2995E+03  1.2123E-01  2.4705E+00 -4.3378E-02
  1.3002E+03  1.1458E-01  2.4747E+00 -4.0251E-02
  1.3010E+03  1.1110E-01  2.4778E+00 -3.3198E-02
  1.3017E+03  1.0849E-01  2.4814E+00 -2.7450E-02
  1.3024E+03  1.0372E-01  2.4806E+00 -2.5298E-02
  1.3032E+03  1.0146E-01  2.4792E+00 -2.5778E-02
  1.3039E+03  1.0124E-01  2.4818E+00 -3.1573E-02
  1.3047E+03  1.0305E-01  2.4778E+00 -3.4117E-02
  1.3054E+03  1.0505E-01  2.4688E+00 -3.7494E-02
  1.3061E+03  1.0544E-01  2.4545E+00 -4.0345E-02
  1.3069E+03  1.0781E-01  2.4468E+00 -3.7958E-02
  1.3076E+03  1.0937E-01  2.4281E+00 -3.7917E-02
  1.3084E+03  1.0955E-01  2.4088E+00 -3.3684E-02
  1.3091E+03  1.0767E-01  2.3969E+00 -3.2147E-02
  1.3099E+03  1.0694E-01  2.3898E+00 -3.3592E-02
  1.3106E+03  1.0659E-01  2.3819E+00 -3.3986E-02
  1.3113E+03  1.0739E-01  2.3690E+00 -3.3979E-02
  1.3121E+03  1.0767E-01  2.3607E+00 -3.6853E-02
  1.3128E+03  1.0539E-01  2.3553E+00 -3.9399E-02
  1.3136E+03  1.0667E-01  2.3496E+00 -3.6789E-02
  1.3143E+03  1.0699E-01  2.3432E+00 -3.3825E-02
  1.3150E+03  1.0942E-01  2.3365E+00 -2.9919E-02
  1.3158E+03  1.1247E-01  2.3295E+00 -2.6349E-02
  1.3165E+03  1.1137E-01  2.3151E+00 -2.3333E-02
  1.3173E+03  1.0950E-01  2.2980E+00 -1.9806E-02
  1.3180E+03  1.0593E-01  2.2912E+00 -1.5475E-02
  1.3187E+03  1.0137E-01  2.2863E+00 -7.6408E-03
  1.3195E+03  9.8586E-02  2.2858E+00 -8.5380E-04
  1.3202E+03  9.6074E-02  2.2819E+00  4.8860E-03
  1.3210E+03  9.2921E-02  2.2805E+00  7.0131E-03
  1.3217E+03  9.0228E-02  2.2712E+00  9.4165E-03
  1.3225E+03  8.9932E-02  2.2695E+00  8.6671E-03
  1.3232E+03  8.7661E-02  2.2666E+00  5.8939E-03
  1.3239E+03  8.5945E-02  2.2618E+00  5.1544E-03
  1.3247E+03  8.2717E-02  2.2601E+00  6.3865E-03
  1.3254E+03  8.0687E-02  2.2649E+00  5.2996E-03
  1.3262E+03  7.8639E-02  2.2762E+00  5.9682E-03
  1.3269E+03  7.8633E-02  2.2840E+00  8.1144E-03
  1.3276E+03  7.6533E-02  2.2873E+00  8.0883E-03
  1.3284E+03  7.6750E-02  2.2856E+00  1.0221E-02
  1.3291E+03  7.9414E-02  2.2814E+00  1.0742E-02
  1.3299E+03  8.0819E-02  2.2793E+00  1.3556E-02
  1.3306E+03  8.4217E-02  2.2773E+00  1.5502E-02
  1.3313E+03  8.4014E-02  2.2771E+00  1.9778E-02
  1.3321E+03  8.3514E-02  2.2786E+00  2.1469E-02
  1.3328E+03  8.1292E-02  2.2834E+00  2.2446E-02
  1.3336E+03  8.1709E-02  2.2936E+00  1.6946E-02
  1.3343E+03  8.3625E-02  2.3033E+00  1.0036E-02
  1.3351E+03  8.2934E-02  2.3120E+00  7.3340E-03
  1.3358E+03  8.5525E-02  2.3246E+00  4.8059E-03
  1.3365E+03  8.7605E-02  2.3400E+00  5.2305E-03
  1.3373E+03  9.0808E-02  2.3492E+00  6.5134E-03
  1.3380E+03  9.2648E-02  2.3552E+00  8.6066E-03
  1.3388E+03  9.5173E-02  2.3598E+00  1.1398E-02
  1.3395E+03  9.6443E-02  2.3588E+00  1.1210E-02
  1.3402E+03  1.0055E-01  2.3512E+00  7.2708E-03
  1.3410E+03  9.9712E-02  2.3465E+00  3.1661E-03
  1.3417E+03  1.0373E-01  2.3374E+00 -1.5151E-03
  1.3425E+03  1.0451E-01  2.3314E+00 -4.8399E-03
  1.3432E+03  1.0688E-01  2.3241E+00 -7.0551E-03
  1.3439E+03  1.0740E-01  2.3179E+00 -1.1669E-02
  1.3447E+03  1.0731E-01  2.3132E+00 -1.3161E-02
  1.3454E+03  1.0759E-01  2.3155E+00 -1.3397E-02
  1.3462E+03  1.0732E-01  2.3147E+00 -1.3417E-02
  1.3469E+03  1.0587E-01  2.3228E+00 -1.2787E-02
  1.3477E+03  1.0723E-01  2.3255E+00 -1.1493E-02
  1.3484E+03  1.0538E-01  2.3306E+00 -1.0132E-02
  1.3491E+03  1.0710E-01  2.3381E+00 -1.0669E-02
  1.3499E+03  1.0912E-01  2.3449E+00 -1.2272E-02
  1.3506E+03  1.1060E-01  2.3505E+00 -1.3669E-02
  1.3514E+03  1.1432E-01  2.3563E+00 -1.3190E-02
  1.3521E+03  1.1594E-01  2.3642E+00 -1.2882E-02
  1.3528E+03  1.1635E-01  2.3747E+00 -1.2109E-02
  1.3536E+03  1.1306E-01  2.3758E+00 -7.0781E-03
  1.3543E+03  1.0710E-01  2.3780E+00 -4.0462E-03
  1.3551E+03  1.0554E-01  2.3878E+00 -2.5899E-03
  1.3558E+03  1.0541E-01  2.4037E+00  1.0173E-03
  1.3565E+03  1.0295E-01  2.4159E+00  4.8675E-03
  1.3573E+03  1.0287E-01  2.4319E+00  7.1102E-03
  1.3580E+03  1.0223E-01  2.4435E+00  1.4795E-02
  1.3588E+03  1.0251E-01  2.4526E+00  2.1124E-02
  1.3595E+03  9.9603E-02  2.4602E+00  2.3468E-02
  1.3603E+03  1.0182E-01  2.4574E+00  2.3310E-02
  1.3610E+03  1.0567E-01  2.4463E+00  1.9729E-02
  1.3617E+03  1.0955E-01  2.4369E+00  1.2804E-02
  1.3625E+03  1.1228E-01  2.4284E+00  3.0556E-03
  1.3632E+03  1.1471E-01  2.4248E+00 -5.6112E-03
  1.3640E+03  1.1958E-01  2.4203E+00 -1.1283E-02
  1.3647E+03  1.2437E-01  2.4181E+00 -1.4563E-02
  1.3654E+03  1.2892E-01  2.4150E+00 -1.5626E-02
  1.3662E+03  1.2973E-01  2.4134E+00 -1.4131E-02
  1.3669E+03  1.2878E-01  2.4120E+00 -1.5282E-02
  1.3677E+03  1.2629E-01  2.4047E+00 -1.5130E-02
  1.3684E+03  1.2228E-01  2.4007E+00 -1.6168E-02
  1.3691E+03  1.1783E-01  2.3956E+00 -1.4262E-02
  1.3699E+03  1.1250E-01  2.3853E+00 -9.7332E-03
  1.3706E+03  1.0743E-01  2.3771E+00 -3.5658E-03
  1.3714E+03  1.0274E-01  2.3667E+00 -2.1355E-03
  1.3721E+03  9.3862E-02  2.3616E+00 -3.4281E-03
  1.3729E+03  9.3236E-02  2.3606E+00 -2.0260E-03
  1.3736E+03  9.1523E-02  2.3638E+00  1.9302E-03
  1.3743E+03  9.1187E-02  2.3714E+00  5.3973E-03
  1.3751E+03  9.6160E-02  2.3788E+00  8.9948E-03
  1.3758E+03  9.9203E-02  2.3826E+00  1.3713E-02
  1.3766E+03  1.0184E-01  2.3830E+00  1.8445E-02
  1.3773E+03  1.0352E-01  2.3835E+00  1.9805E-02
  1.3780E+03  1.0255E-01  2.3803E+00  1.7637E-02
  1.3788E+03  1.0351E-01  2.3813E+00  1.7705E-02
  1.3795E+03  1.0756E-01  2.3793E+00  1.7165E-02
  1.3803E+03  1.0653E-01  2.3768E+00  1.6957E-02
  1.3810E+03  1.0435E-01  2.3753E+00  1.7590E-02
  1.3817E+03  1.0172E-01  2.3723E+00  1.7721E-02
  1.3825E+03  1.0078E-01  2.3702E+00  2.1109E-02
  1.3832E+03  1.0038E-01  2.3709E+00  2.4648E-02
  1.3840E+03  9.7844E-02  2.3703E+00  2.5924E-02
  1.3847E+03  9.7390E-02  2.3699E+00  2.4032E-02
  1.3855E+03  9.9900E-02  2.3682E+00  1.8308E-02
  1.3862E+03  9.9657E-02  2.3720E+00  1.0864E-02
  1.3869E+03  9.7503E-02  2.3731E+00  3.1717E-03
  1.3877E+03  9.7352E-02  2.3654E+00 -2.8215E-03
  1.3884E+03  9.7363E-02  2.3604E+00 -1.5173E-03
  1.3892E+03  9.8654E-02  2.3651E+00  2.9497E-03
  1.3899E+03  1.0068E-01  2.3684E+00  7.1045E-03
  1.3906E+03  9.8656E-02  2.3706E+00  1.1451E-02
  1.3914E+03  9.8103E-02  2.3796E+00  1.8073E-02
  1.3921E+03  9.9560E-02  2.3908E+00  2.4233E-02
  1.3929E+03  1.0088E-01  2.3980E+00  2.6437E-02
  1.3936E+03  1.0119E-01  2.3975E+00  2.5524E-02
  1.3943E+03  1.0268E-01  2.3915E+00  2.4382E-02
  1.3951E+03  1.0212E-01  2.3845E+00  2.4801E-02
  1.3958E+03  1.0254E-01  2.3789E+00  2.4923E-02
  1.3966E+03  1.0656E-01  2.3783E+00  2.3032E-02
  1.3973E+03  1.0836E-01  2.3830E+00  2.0676E-02
  1.3981E+03  1.1313E-01  2.3925E+00  2.2160E-02
  1.3988E+03  1.1732E-01  2.4013E+00  2.5028E-02
  1.3995E+03  1.2041E-01  2.4108E+00  2.5428E-02
  1.4003E+03  1.2527E-01  2.4137E+00  2.3825E-02
  1.4010E+03  1.2772E-01  2.4155E+00  2.4210E-02
  1.4018E+03  1.2941E-01  2.4193E+00  2.4860E-02
  1.4025E+03  1.2779E-01  2.4244E+00  2.3795E-02
  1.4032E+03  1.2269E-01  2.4274E+00  2.4659E-02
  1.4040E+03  1.1801E-01  2.4309E+00  2.8727E-02
  1.4047E+03  1.1334E-01  2.4389E+00  3.5606E-02
  1.4055E+03  1.1016E-01  2.4456E+00  4.2850E-02
  1.4062E+03  1.0638E-01  2.4491E+00  4.5644E-02
  1.4069E+03  1.0710E-01  2.4546E+00  4.4309E-02
  1.4077E+03  1.0312E-01  2.4582E+00  4.2302E-02
  1.4084E+03  9.9877E-02  2.4651E+00  3.7335E-02
  1.4092E+03  9.8095E-02  2.4664E+00  3.1829E-02
  1.4099E+03  9.3318E-02  2.4659E+00  3.0099E-02
  1.4107E+03  9.0491E-02  2.4678E+00  3.2255E-02
  1.4114E+03  9.0024E-02  2.4692E+00  3.2188E-02
  1.4121E+03  8.9908E-02  2.4669E+00  2.9755E-02
  1.4129E+03  9.0786E-02  2.4606E+00  2.8554E-02
  1.4136E+03  9.7290E-02  2.4592E+00  3.0044E-02
  1.4144E+03  1.0397E-01  2.4463E+00  3.2980E-02
  1.4151E+03  1.1000E-01  2.4288E+00  3.5242E-02
  1.4158E+03  1.1199E-01  2.4079E+00  4.0122E-02
  1.4166E+03  1.1220E-01  2.3957E+00  4.7817E-02
  1.4173E+03  1.0959E-01  2.4004E+00  5.6101E-02
  1.4181E+03  1.0637E-01  2.4129E+00  6.4928E-02
  1.4188E+03  1.0415E-01  2.4283E+00  6.7418E-02
  1.4195E+03  1.0476E-01  2.4481E+00  6.5232E-02
  1.4203E+03  1.0307E-01  2.4611E+00  6.2063E-02
  1.4210E+03  1.0283E-01  2.4748E+00  5.5738E-02
  1.4218E+03  1.0542E-01  2.4780E+00  4.6771E-02
  1.4225E+03  1.0469E-01  2.4846E+00  3.9528E-02
  1.4233E+03  1.0483E-01  2.4905E+00  3.9815E-02
  1.4240E+03  1.0557E-01  2.5045E+00  4.1285E-02
  1.4247E+03  1.0986E-01  2.5099E+00  4.2214E-02
  1.4255E+03  1.1007E-01  2.5182E+00  4.3367E-02
  1.4262E+03  1.1422E-01  2.5297E+00  4.3567E-02
  1.4270E+03  1.1702E-01  2.5358E+00  4.5036E-02
  1.4277E+03  1.1527E-01  2.5420E+00  4.5568E-02
  1.4284E+03  1.1711E-01  2.5293E+00  4.4125E-02
  1.4292E+03  1.1505E-01  2.5159E+00  4.3222E-02
  1.4299E+03  1.1549E-01  2.4927E+00  4.2009E-02
  1.4307E+03  1.1687E-01  2.4756E+00  4.0718E-02
  1.4314E+03  1.1429E-01  2.4668E+00  4.0498E-02
  1.4321E+03  1.1114E-01  2.4643E+00  4.1660E-02
  1.4329E+03  1.0927E-01  2.4680E+00  4.5691E-02
  1.4336E+03  1.0792E-01  2.4725E+00  4.9437E-02
  1.4344E+03  1.0821E-01  2.4815E+00  5.0527E-02
  1.4351E+03  1.0824E-01  2.4870E+00  4.9581E-02
  1.4358E+03  1.0784E-01  2.4950E+00  4.6344E-02
  1.4366E+03  1.0820E-01  2.4991E+00  4.3718E-02
  1.4373E+03  1.0565E-01  2.5112E+00  4.5025E-02
  1.4380E+03  1.0229E-01  2.5116E+00  4.7138E-02
  1.4388E+03  1.0442E-01  2.5115E+00  4.9280E-02
  1.4395E+03  1.0727E-01  2.5043E+00  5.2071E-02
  1.4403E+03  1.0916E-01  2.4904E+00  5.2897E-02
  1.4410E+03  1.1546E-01  2.4745E+00  5.4552E-02
  1.4417E+03  1.1955E-01  2.4608E+00  5.5912E-02
  1.4425E+03  1.1910E-01  2.4541E+00  5.5431E-02
  1.4432E+03  1.1702E-01  2.4467E+00  5.2797E-02
  1.4439E+03  1.1554E-01  2.4439E+00  5.5166E-02
  1.4447E+03  1.1503E-01  2.4507E+00  5.6592E-02
  1.4454E+03  1.1502E-01  2.4485E+00  5.9075E-02
  1.4462E+03  1.1248E-01  2.4480E+00  5.8684E-02
  1.4469E+03  1.1492E-01  2.4557E+00  5.4942E-02
  1.4476E+03  1.1834E-01  2.4620E+00  5.2532E-02
  1.4484E+03  1.1780E-01  2.4755E+00  5.1757E-02
  1.4491E+03  1.2004E-01  2.4809E+00  5.5074E-02
  1.4498E+03  1.2106E-01  2.4899E+00  5.7292E-02
  1.4506E+03  1.1941E-01  2.4951E+00  5.7582E-02
  1.4513E+03  1.1529E-01  2.4921E+00  5.7846E-02
  1.4521E+03  1.1392E-01  2.4876E+00  5.7344E-02
  1.4528E+03  1.1269E-01  2.4916E+00  5.4343E-02
  1.4535E+03  1.1231E-01  2.4995E+00  4.9605E-02
  1.4543E+03  1.0667E-01  2.5167E+00  4.9763E-02
  1.4550E+03  1.0229E-01  2.5273E+00  5.0174E-02
  1.4557E+03  1.0304E-01  2.5288E+00  4.8944E-02
  1.4565E+03  1.0376E-01  2.5200E+00  4.4249E-02
  1.4572E+03  1.0608E-01  2.5154E+00  4.0766E-02
  1.4580E+03  1.1112E-01  2.4999E+00  3.5148E-02
  1.4587E+03  1.1327E-01  2.4888E+00  3.0818E-02
  1.4594E+03  1.1376E-01  2.4774E+00  2.6455E-02
  1.4602E+03  1.1663E-01  2.4629E+00  2.5426E-02
  1.4609E+03  1.1678E-01  2.4524E+00  2.3740E-02
  1.4616E+03  1.1543E-01  2.4469E+00  2.4321E-02
  1.4624E+03  1.1257E-01  2.4524E+00  2.6030E-02
  1.4631E+03  1.0842E-01  2.4629E+00  3.0389E-02
  1.4639E+03  1.0349E-01  2.4785E+00  3.4599E-02
  1.4646E+03  1.0110E-01  2.4910E+00  3.6551E-02
  1.4653E+03  1.0019E-01  2.5043E+00  3.7542E-02
  1.4661E+03  1.0474E-01  2.5165E+00  3.9699E-02
  1.4668E+03  1.0651E-01  2.5209E+00  4.2436E-02
  1.4676E+03  1.0870E-01  2.5261E+00  4.2554E-02
